date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:08	172624/172624	---M-Z	200	added ('OK')	text/html	etag:%2211654-1600793025;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/augest-monthly-selling-guide/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/augest-monthly-selling-guide/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:09	47540/47540	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1601212550.7814&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utilsfa28.js	(from https://learnwithrobiul.com/refund-policy/)
18:37:09	541595/541595	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1601212550.7814&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.allfa28.js	(from https://learnwithrobiul.com/refund-policy/)
18:37:09	175099/175099	---MCZ	200	added ('OK')	text/html	etag:%2212514-1601383026;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/father-day-hot-selling-types-book/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/father-day-hot-selling-types-book/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:10	172698/172698	---MCZ	200	added ('OK')	text/html	etag:%2212351-1601302209;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-make-hidden-types-book/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-make-hidden-types-book/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:10	4078/4078	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1601212550.7814&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpressfa28.js	(from https://learnwithrobiul.com/refund-policy/)
18:37:11	175895/175895	---MCZ	200	added ('OK')	text/html	etag:%2212350-1601302158;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-target-fathers-day-event-for-kdp/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-target-fathers-day-event-for-kdp/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:11	175603/175603	---MCZ	200	added ('OK')	text/html	etag:%2212269-1601235064;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/amazon-kdp-june-income-report/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/amazon-kdp-june-income-report/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:11	17846/17846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1601212550.7814&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/coursefa28.js	(from https://learnwithrobiul.com/refund-policy/)
18:37:12	172879/172879	---MCZ	200	added ('OK')	text/html	etag:%2212515-1601383029;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/september-monthly-working-guide/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/september-monthly-working-guide/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:12	174941/174941	---MCZ	200	added ('OK')	text/html	etag:%2212516-1601383030;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-manage-publishing-business-with-team/	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/lessons/how-to-manage-publishing-business-with-team/index.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:12	3579/3579	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1601212550.7814&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacherfa28.js	(from https://learnwithrobiul.com/refund-policy/)
18:37:15	230892/230892	---MCZ	200	added ('OK')	text/html	etag:%2212517-1601383033;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=215	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index8351.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:16	230883/230883	---MCZ	200	added ('OK')	text/html	etag:%2212518-1601383034;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=306	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/indexb328.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:17	2268/2268	---M--	200	added ('OK')	application/json	etag:%2212521-1601383036;;;%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Frefund-policy%2F	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embedae00.json	(from https://learnwithrobiul.com/refund-policy/)
18:37:18	230886/230886	---MCZ	200	added ('OK')	text/html	etag:%2212519-1601383036;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=314	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index7918.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:18	230886/230886	---MCZ	200	added ('OK')	text/html	etag:%2212520-1601383036;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=307	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/indexaf7f.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:20	230889/230889	---MCZ	200	added ('OK')	text/html	etag:%2212522-1601383038;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=1224	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/indexb8f5.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:20	2345/2345	---M-Z	200	added ('OK')	text/xml	etag:%2212523-1601383039;gz%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Frefund-policy%2F&format=xml	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embed87d7	(from https://learnwithrobiul.com/refund-policy/)
18:37:23	230873/230873	---MCZ	200	added ('OK')	text/html	etag:%2212524-1601383039;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=317	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index8e31.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:25	230892/230892	---MCZ	200	added ('OK')	text/html	etag:%2212525-1601383041;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=319	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index5b38.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:26	230888/230888	---MCZ	200	added ('OK')	text/html	etag:%2212526-1601383042;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=322	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index6edb.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:26	230886/230886	---MCZ	200	added ('OK')	text/html	etag:%2212527-1601383042;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=323	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index6244.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:27	230888/230888	---MCZ	200	added ('OK')	text/html	etag:%2212528-1601383044;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=327	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index8cdb.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:30	71092/71092	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2012:37:27%20GMT	https://learnwithrobiul.com/terms-condition/linkid.js	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/terms-condition/linkid.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:34	230888/230888	---MCZ	200	added ('OK')	text/html	etag:%2212530-1601383049;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=328	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/indexfd52.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:35	230879/230879	---MCZ	200	added ('OK')	text/html	etag:%2212531-1601383049;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=1169	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index2eb8.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:35	230890/230890	---MCZ	200	added ('OK')	text/html	etag:%2212532-1601383050;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=1235	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index540b.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:36	230887/230887	---MCZ	200	added ('OK')	text/html	etag:%2212529-1601383047;gz%22	https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/?replytocom=325	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/index6083.html	(from https://learnwithrobiul.com/courses/kdp-roadmap-low-content-self-publishing-guideline/)
18:37:36	37982/37982	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min35c9.css	(from https://learnwithrobiul.com/terms-condition/)
18:37:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:35%20GMT	https://learnwithrobiul.com/?p=163	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index4034.html	(from https://learnwithrobiul.com/shop/)
18:37:37	65875/65875	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress35c9.css	(from https://learnwithrobiul.com/terms-condition/)
18:37:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:36%20GMT	https://learnwithrobiul.com/?p=721	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index8bfb.html	(from https://learnwithrobiul.com/refund-policy/)
18:37:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:36%20GMT	https://learnwithrobiul.com/?p=724	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index52c0.html	(from https://learnwithrobiul.com/faqs/)
18:37:37	3919/3919	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:38	47540/47540	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:38	4078/4078	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:38	17846/17846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:38	3579/3579	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:39	2299/2299	---M--	200	added ('OK')	application/json	etag:%2212533-1601383058;;;%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Fterms-condition%2F	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embedb91c.json	(from https://learnwithrobiul.com/terms-condition/)
18:37:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:38%20GMT	https://learnwithrobiul.com/?p=167	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index3350.html	(from https://learnwithrobiul.com/terms-condition/)
18:37:40	541595/541595	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1601212555.325&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all35c9.js	(from https://learnwithrobiul.com/terms-condition/)
18:37:41	2373/2373	---M-Z	200	added ('OK')	text/xml	etag:%2212534-1601383059;gz%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Fterms-condition%2F&format=xml	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embed9355	(from https://learnwithrobiul.com/terms-condition/)
18:37:42	71095/71095	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2012:37:41%20GMT	https://learnwithrobiul.com/earning-disclaimer/linkid.js	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/earning-disclaimer/linkid.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:43	37982/37982	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min4699.css	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:43	65875/65875	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress4699.css	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:43	3919/3919	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:44	47540/47540	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:44	4078/4078	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:44	17846/17846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:45	3579/3579	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:45	541595/541595	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1601212563.2329&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all4699.js	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:44%20GMT	https://learnwithrobiul.com/?p=1060	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index07a6.html	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:46	2304/2304	---M--	200	added ('OK')	application/json	etag:%2212535-1601383065;;;%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Fearning-disclaimer%2F	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embedf378.json	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:47	2381/2381	---M-Z	200	added ('OK')	text/xml	etag:%2212536-1601383065;gz%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Fearning-disclaimer%2F&format=xml	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embedc1c9	(from https://learnwithrobiul.com/earning-disclaimer/)
18:37:49	71091/71091	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2012:37:47%20GMT	https://learnwithrobiul.com/privacy-policy/linkid.js	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/privacy-policy/linkid.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:50	37982/37982	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/bundle.min5e26.css	(from https://learnwithrobiul.com/privacy-policy/)
18:37:50	65875/65875	---M-Z	200	added ('OK')	text/css	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/css/learnpress5e26.css	(from https://learnwithrobiul.com/privacy-policy/)
18:37:50	3919/3919	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/global5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:51	47540/47540	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/utils5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:51	4078/4078	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/learnpress5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:51	17846/17846	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/course5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:51	3579/3579	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/frontend/become-teacher5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:52	2273/2273	---M--	200	added ('OK')	application/json	etag:%2212537-1601383071;;;%22	https://learnwithrobiul.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flearnwithrobiul.com%2Fprivacy-policy%2F	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-json/oembed/1.0/embeda1f7.json	(from https://learnwithrobiul.com/privacy-policy/)
18:37:54	7006/7006	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b5e%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	E:/New%20folder/website/https___learnwithrobiul.com_/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
18:37:54	541595/541595	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20May%202020%2010:45:01%20GMT	https://learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1601212556.1858&ver=3.2.7.2	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/wp-content/plugins/learnpress/assets/js/vendor/plugins.all5e26.js	(from https://learnwithrobiul.com/privacy-policy/)
18:37:54	7001/7001	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b59%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	E:/New%20folder/website/https___learnwithrobiul.com_/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
18:37:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2012:37:51%20GMT	https://learnwithrobiul.com/?p=3	E:/New%20folder/website/https___learnwithrobiul.com_/learnwithrobiul.com/index2207.html	(from https://learnwithrobiul.com/privacy-policy/)
